Opportunity__c,External_ID__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,RecordTypeId,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Frequency_Cap__c,Frequency_Scope__c,Special_Product__c,Target_Age_Freeform_Entry__c,Target_Gender__c
0063100000fJjCaAAK,Netherlands: 20160027,"Jan 11, 2016","Jan 31, 2016",7299.64,2016-01 BEN PRE-ROLL Q1,Net Cost (Calc Margin),012i0000001EB0nAAG,540714,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,,
0063100000fJj9uAAC,Netherlands: 20160191,"Mar 16, 2016","Apr 10, 2016",9999.99,Doelgroep nagevraagd,Net Cost (Calc Margin),012i0000001EB0nAAG,714285,0,Externally Managed,,14,CPM,3,Per campaign,Display - Frequency booster,35-54,Male
0063100000fJj9YAAS,Netherlands: 20160242,"Apr 14, 2016","May 8, 2016",5500,Gelijkmatige uitlevering van de impressies over de dagen.,Net Cost (Calc Margin),012i0000001EB0nAAG,275000,0,Externally Managed,,20,CPM,3,Per campaign,Video - Preroll 30s,20-39,Female
0063100000fJj9JAAS,Netherlands: 20160470,"Jul 25, 2016","Jul 31, 2016",6020.1,MAX-79995-2016-0407 -- Alfa Romeo Giulia OLV juli,Net Cost (Calc Margin),012i0000001EB0nAAG,445933,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-54,
0063100000fJjCIAA0,Netherlands: 20160138,"Mar 29, 2016","Apr 8, 2016",20633,"De Video is 25"". 01-04: De cap is aangepast van 2 naar 3.",Net Cost (Calc Margin),012i0000001EB0nAAG,1375533,0,Externally Managed,,15,CPM,3,Per campaign,Video - Preroll 30s,20-34,
0063100000fJjAPAA0,Netherlands: 20150847,"Dec 24, 2015","Feb 29, 2016",10000,Online Winter Nordic,Net Cost (Calc Margin),012i0000001EB0nAAG,714286,0,Externally Managed,,14,CPM,3,Per campaign,Xaxis Display,35-55,
0063100000fJjB9AAK,Netherlands: 20160047,"Jan 14, 2016","Jan 31, 2016",24570,Bestaande spot,Net Cost (Calc Margin),012i0000001EB0nAAG,1820000,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,16-30,
0063100000fJjBTAA0,Netherlands: 20160356,"Jun 20, 2016","Jul 10, 2016",0,MEC-50355-2016-1029 -- 2016.AEGON.HYPOTHEEK.WONEN.0607.OLV-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,0,0,Externally Managed,"70% van de impressies op 20-49 en 30% van de impressies op de Turbine segmenten RealEstate + Finance. Belangrijk hierbij is dat de twee doelgroepen van elkaar ontdubbeld worden, zodat de cap 3 in het geheel over beiden gaat. : Real Estate_Buying/Selling homes & Finance_Credit/Debts & Loans",13.5,CPM,3,Per campaign,Video - Preroll 20s,20-49,
0063100000fJj9vAAC,Netherlands: 20160190,"Mar 22, 2016","Apr 11, 2016",19099.99,doelgroep+cap nagevraagd,Net Cost (Calc Margin),012i0000001EB0nAAG,1414814,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,35-54,Male
0063100000fJjA0AAK,Netherlands: 20160193,"May 2, 2016","May 22, 2016",11684.5,Doelgroep nagevraagd,Net Cost (Calc Margin),012i0000001EB0nAAG,834607,0,Externally Managed,,14,CPM,3,Per campaign,Display - Frequency booster,35-54,Male
0063100000fJjASAA0,Netherlands: 20150779,"Nov 18, 2015","Mar 6, 2016",43108.89,Frank -> briefing Suzanne. Retargeting preroll viewers,Net Cost (Calc Margin),012i0000001EB0nAAG,15675960,0,Externally Managed,,2.75,CPM,3,Per campaign,Xaxis Display,18-34,
0063100000fJjB2AAK,Netherlands: 20160113,"Mar 7, 2016","Mar 23, 2016",16810.78,MEC-43633-2016-0305 -- 2016.IKEA.NEWS.BED.03.OLV-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,1245243,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,20-34,Female
0063100000fJjCYAA0,Netherlands: 20160176,"Apr 17, 2016","May 7, 2016",12699.92,Doelgroep kan niet verbreed worden. 4 mei: Akkoord op test inzet Youtube. En inzet Smartphone (web).,Net Cost (Calc Margin),012i0000001EB0nAAG,940735,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,25-35,
0063100000fJjAOAA0,Netherlands: 20160081,"Feb 1, 2016","Feb 14, 2016",14901.92,Volvo_OLV_V60_Winter_feb_2016,Net Cost (Calc Margin),012i0000001EB0nAAG,1103846,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,35-54,Male
0063100000fJjBjAAK,Netherlands: 20160403,"Jul 11, 2016","Aug 7, 2016",43200,2016.ETOS.DAGACTIE.ONL-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,7200000,0,Externally Managed,"• We gaan deze campagne zelf doen. Niet Mobpro.                                                                                                                                                                                                                                                              • Doelstelling campagne: Uniek bereik
• Uitlevering: Maandag vanaf 12.00 t/m zaterdag 17.00, iedere week op maandag een nieuwe cube met de aanbiedingen van die week (smartphone only). Dit gebeurt automatisch.
• Looptijd: 4 weken (week 28 t/m 31)
• Formaten: halfpage ad; om hierin de swibe cube te kunnen vertonen. alleen in app
• Uitlevering: grote nieuws-, weer-, entertainment en lifestyle portals 
• sturen op 3-5 contacten per week 

Voor Etos is een eerder campagne via jullie dit jaar helaas niet goed gegaan, dus is het extra belangrijk dat deze wel goed gaat.",6,CPM,,,Mobile - Halfpage ad,None,
0063100000fJjCFAA0,Netherlands: 20160421,"Aug 22, 2016","Sep 1, 2016",5669.16,STIVA tijdvak,Net Cost (Calc Margin),012i0000001EB0nAAG,419938,0,Externally Managed,,13.5,CPM,2,Per campaign,Video - Preroll 20s,25-34,
0063100000fJj9YAAS,Netherlands: 20160240,"Apr 14, 2016","May 8, 2016",5500,Gelijkmatige uitlevering van de impressies over de dagen. : Style&Fashion,Net Cost (Calc Margin),012i0000001EB0nAAG,220000,0,Externally Managed,,25,CPM,3,Per campaign,Video - Preroll 30s,,
0063100000fJjAzAAK,Netherlands: 20160012,"Jan 4, 2016","Jan 31, 2016",33530.13,2016.IKEA.NEW.LIGHTING.01.OLV.-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,2483713,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,20-34,Female
0063100000fJjBSAA0,Netherlands: 20160169,"Mar 21, 2016","Apr 3, 2016",10070.1,geen adkosten wel meemeten.,Net Cost (Calc Margin),012i0000001EB0nAAG,745933,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,35-54,
0063100000fJjATAA0,Netherlands: 20160101,"Feb 8, 2016","Feb 26, 2016",935,Targeting op Breda met een straal van 45 km,Net Cost (Calc Margin),012i0000001EB0nAAG,155833,0,Externally Managed,,6,CPM,6,Per campaign,Mobile - Halfpage ad,18-50,
0063100000fJjBOAA0,Netherlands: 20150798,"Nov 30, 2015","Jan 3, 2016",36396.32,2015.AEGON.COMMUNICATIE.MERKCAMPAGNE.1112.OLV-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,2696024,0,Externally Managed,,13.5,CPM,3,Per campaign,Xaxis TV,20-34,
0063100000fJjBYAA0,Netherlands: 20160243,"Apr 18, 2016","May 8, 2016",15511.65,Combi Desktop & Mobile Video. O.b.v. 50% van de impressies op Desktop en 50% van de impressies op Mobile Video (In-app). Een cap van 2 per device,Net Cost (Calc Margin),012i0000001EB0nAAG,1240932,0,Externally Managed,,12.5,CPM,2,Per campaign,Video - Preroll 20s,20-34,
0063100000fJjAlAAK,Netherlands: 20160367,"Aug 8, 2016","Aug 26, 2016",1239.3,Targeting: 40-65 jaar en provincie Friesland,Net Cost (Calc Margin),012i0000001EB0nAAG,450654,0,Externally Managed,,2.75,CPM,7,Per campaign,Display - Standard,40-65,
0063100000fJjADAA0,Netherlands: 20160258,"May 1, 2016","May 12, 2016",5999.99,Karcher Window Vac Display - Apr-Oct 2016 - Flight 2,Net Cost (Calc Margin),012i0000001EB0nAAG,428571,0,Externally Managed,,14,CPM,3,Per campaign,Display - Frequency booster,20-49,Female
0063100000fJjByAAK,Netherlands: 20160055,"Feb 1, 2016","Feb 22, 2016",6975.53,2016.FC.MILNER.02.AVMX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,516706,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,20-34,Female
0063100000fJjCCAA0,Netherlands: 20160211,"Apr 18, 2016","May 8, 2016",16785,.CHOCOMEL.0405.AVMX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,1243333,0,Externally Managed,,13.5,CPM,2,Per campaign,Video - Preroll 20s,20-49,Female
0063100000fJj9CAAS,Netherlands: 20160479,"Aug 28, 2016","Sep 20, 2016",1119.96,"Desktop en Tablet. Alleen live op zondag tussen 00:00 - 12:00 uur op basis van een cap van 2 per dag! : Arts&Entertainment_Music en Hobbies&Interests_Radio / Interest, Predicted Interest en Intent / High, Medium en Low",Net Cost (Calc Margin),012i0000001EB0nAAG,79997,0,Externally Managed,,14,CPM,2,Per campaign,Display - Frequency booster,,
0063100000fJjA7AAK,Netherlands: 20160093,"Feb 8, 2016","Feb 29, 2016",9296.17,Karcher Multi Vac Display - Jan-Dec 2016,Net Cost (Calc Margin),012i0000001EB0nAAG,664012,0,Externally Managed,,14,CPM,3,Per campaign,Display - Frequency booster,24-45,Male
0063100000fJjCoAAK,Netherlands: 20160317,"Jun 20, 2016","Jul 10, 2016",2931.84,MAX-118157-2016-0232 -- TOMY TOYS OLV,Net Cost (Calc Margin),012i0000001EB0nAAG,217173,0,Externally Managed,,13.5,CPM,4,Per campaign,Video - Preroll 20s,,
0063100000fJj9BAAS,Netherlands: 20160481,"Aug 28, 2016","Sep 20, 2016",2800,"Desktop en Tablet. Alleen live op maandag tussen 19:00 - 21:00 uur op basis van een cap van 1 per dag! : Arts&Entertainment_Music en Hobbies&Interests_Radio / Interest, Predicted Interest en Intent / High, Medium en Low",Net Cost (Calc Margin),012i0000001EB0nAAG,200000,0,Externally Managed,,14,CPM,1,Per campaign,Display - Frequency booster,,
0063100000fJjCcAAK,Netherlands: 20160206,"Apr 18, 2016","May 8, 2016",10500,TMO Roam Like Home april - mei AV,Net Cost (Calc Margin),012i0000001EB0nAAG,777778,0,Externally Managed,,13.5,CPM,4,Per campaign,Video - Preroll 20s,20-49,
0063100000fJjACAA0,Netherlands: 20160257,"Apr 14, 2016","Apr 30, 2016",9999.99,Karcher Window Vac Display - Apr-Oct 2016 - Flight 1,Net Cost (Calc Margin),012i0000001EB0nAAG,714285,0,Externally Managed,,14,CPM,3,Per campaign,Display - Frequency booster,20-49,Female
0063100000fJjCDAA0,Netherlands: 20160269,"May 8, 2016","May 13, 2016",3560.76,Alleen inzet in het STIVA tijdvak tussen 21:00-06:00 uur,Net Cost (Calc Margin),012i0000001EB0nAAG,263760,0,Externally Managed,,13.5,CPM,2,Per campaign,Video - Preroll 20s,25-34,
0063100000fJj9WAAS,Netherlands: 20160128,"Feb 22, 2016","Mar 20, 2016",14000,NL inzet: Targeting: 60% Vrouwen en 40% Mannen. Graag aparte line items aanmaken. Graag kwalitatieve inzet aangezien complete sitelist (eenmalig) moet worden verstuurd.,Net Cost (Calc Margin),012i0000001EB0nAAG,1037037,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,20-39,
0063100000fJjBBAA0,Netherlands: 20160225,"Apr 22, 2016","May 18, 2016",23326.61,MEC-78754-2016-0650 -- 2016.TELE2.CONS.NO2GEORGE.0405.OLV-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,2028401,0,Externally Managed,,11.5,CPM,1,Per campaign,Mobile - Video,18-34,
0063100000fJjARAA0,Netherlands: 20150782,"Nov 18, 2015","Mar 31, 2016",1236.19,Frank -> briefing Suzanne. Retargeting website,Net Cost (Calc Margin),012i0000001EB0nAAG,449523,0,Externally Managed,,2.75,CPM,5,Per campaign,Xaxis Display,18-34,
0063100000fJjBmAAK,Netherlands: 20150766,"Nov 30, 2015","Jan 3, 2016",24754.21,2015.FC.APPELSIENTJE.111201.AVMX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,1833645,0,Externally Managed,,13.5,CPM,3,Per campaign,Xaxis TV,20-49,Female
0063100000fJjC3AAK,Netherlands: 20160058,"Feb 15, 2016","Mar 20, 2016",0,"Dumpert en Geenstijl excluden. LET OP! week 8 en week 10 off-air! Dus alleen week 7,9 en 11 live. Orde is gecanceled.",Net Cost (Calc Margin),012i0000001EB0nAAG,387537,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,20-34,Female
0063100000fJjAHAA0,Netherlands: 20160482,"Sep 1, 2016","Sep 20, 2016",8999.98,MAX-99572-2016-0360 -- Karcher Multi Vac Display - Jul 2016,Net Cost (Calc Margin),012i0000001EB0nAAG,642856,0,Externally Managed,,14,CPM,3,Per campaign,Display - Frequency booster,30-54,Male
0063100000fJjBGAA0,Netherlands: 20160207,"Apr 28, 2016","May 17, 2016",7200,04 mei: Smartphone (web) is geactiveerd voor het Hemelvaart weekend.,Net Cost (Calc Margin),012i0000001EB0nAAG,533333,0,Externally Managed,,13.5,CPM,4,Per campaign,Video - Preroll 20s,20-34,Female
0063100000fJjBsAAK,Netherlands: 20160015,"Jan 1, 2016","Jan 31, 2016",10075.9,2016.FC.OPTIMEL.01.AVMX-1.0,Net Cost (Calc Margin),012i0000001EB0nAAG,746363,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,20-34,Female
0063100000fJjAtAAK,Netherlands: 20160246,"Apr 18, 2016","May 31, 2016",2500,MDS-48634-2016-0381 -- Uw Maatwerk,Net Cost (Calc Margin),012i0000001EB0nAAG,416667,0,Externally Managed,Mobile Swipe Cube. Het materiaal wordt volledig aangeleverd. Om de interactie met de swipe cube in kaart te brengen gaan we een tag implementeren zodat we het aantal swipes in kaart kunnen brengen. Deze tag zet Xaxis op. Per event wordt er een tag aangemaakt (dus voor de verschillende visuals),6,CPM,3,Per campaign,Mobile - Halfpage ad,35-65,Male
0063100000fJjC1AAK,Netherlands: 20160053,"Feb 1, 2016","Mar 6, 2016",8531,2016. OLV Campina Merk februari mrt,Net Cost (Calc Margin),012i0000001EB0nAAG,631926,0,Externally Managed,,13.5,CPM,3,Per campaign,Video - Preroll 20s,20-34,Female
