Opportunity__c,External_Id__c,Product_Detail__C,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,RecordTypeId,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Media_Code__c
0063100000fkOTwAAM,NordicOrderID:12311,Xaxis TV,2016-03-01 12:00:00,2016-05-31 12:00:00,100000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Premium,Video
0063100000fkOcaAAE,NordicOrderID:12416,Xaxis TV,2016-03-14 12:00:00,2016-04-07 12:00:00,100000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB strategier,Video
0063100000fkOncAAE,NordicOrderID:11754,Xaxis TV,2016-03-14 12:00:00,2016-04-24 12:00:00,100000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"behavioral, vejr targeting, look-a-like, retargeting burst 1",Video
0063100000fkOjRAAU,NordicOrderID:12583,Xaxis TV,2016-03-16 12:00:00,2016-04-03 12:00:00,100000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Men 20-35, Interest segemts: Skiing, Tech, Gaming, Video sharing communities",Video
0063100000fkOlCAAU,NordicOrderID:15991,Xaxis TV,2016-04-01 12:00:00,2016-04-30 12:00:00,100000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Webtv,Video
0063100000fkOa2AAE,NordicOrderID:15397,Xaxis TV,2016-04-01 12:00:00,2016-06-30 12:00:00,100000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic Q2 (Rest fra ekstra budget fra marts),Video
0063100000fkOa2AAE,NordicOrderID:15398,Xaxis TV,2016-04-01 12:00:00,2016-06-30 12:00:00,100000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic Q2 (Rest fra ekstra budget fra marts),Video
0063100000fkOiOAAU,NordicOrderID:11461,Xaxis TV,2016-05-02 12:00:00,2016-06-19 12:00:00,100000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Booking 1st HY - TG1 + TG2 + TG3,Video
0063100000fkOiqAAE,NordicOrderID:16856,Xaxis TV,2016-05-02 12:00:00,2016-06-30 12:00:00,100000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Malgruppe Renovering af hus,Video
0063100000fkOPOAA2,NordicOrderID:17262,Xaxis TV,2016-05-23 12:00:00,2016-06-19 12:00:00,100000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Progammatic buying,Video
0063100000fkOc0AAE,NordicOrderID:17662,Xaxis TV,2016-05-30 12:00:00,2016-06-30 12:00:00,100000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Uge 22-26,Video
0063100000fkOiOAAU,NordicOrderID:11462,Xaxis TV,2016-09-01 12:00:00,2016-10-31 12:00:00,100000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Booking 1st HY - TG1 + TG2 + TG3,Video
0063100000fkOgLAAU,NordicOrderID:20305,Xaxis TV,2016-09-01 12:00:00,2016-12-31 12:00:00,100000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,DK Retargeting,Video
0063100000fkObxAAE,NordicOrderID:19579,Xaxis TV,2016-09-12 12:00:00,2016-09-25 12:00:00,100000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Uge 37-38,Video
0063100000fkOV1AAM,NordicOrderID:38129,Xaxis TV,2016-09-30 12:00:00,2016-12-12 12:00:00,100000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Ifolge brief. Ros formater og strategier. Potentielt yderligere budget efter 2 uger,Video
0063100000fkOQeAAM,NordicOrderID:31608,Xaxis TV,2016-10-01 12:00:00,2016-11-30 12:00:00,100000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Behavorial, lookalike, contextual. Segment: 35-65, Geosegmenteret, Interior_Decoration segment, alle",Video
0063100000fkOd6AAE,NordicOrderID:31645,Xaxis TV,2016-10-01 12:00:00,2016-12-31 12:00:00,100000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic: Taktiske spor mobil+desktop (P:18-27),Video
0063100000fkOKGAA2,NordicOrderID:33162,Xaxis TV,2016-10-03 12:00:00,2016-10-16 12:00:00,100000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic - 360 banners,Video
0063100000fkOKGAA2,NordicOrderID:33152,Xaxis TV,2016-10-03 12:00:00,2016-10-16 12:00:00,100000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic - 360 banners,Video
0063100000fkOndAAE,NordicOrderID:29280,Xaxis TV,2016-10-10 12:00:00,2016-11-06 12:00:00,100000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"behavioral, vejr targeting, look-a-like, retargeting burst 2",Video
0063100000fkOdIAAU,NordicOrderID:34664,Xaxis TV,2016-11-01 12:00:00,2016-12-31 12:00:00,100000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Webtv,Video
0063100000fkOa6AAE,NordicOrderID:37434,Xaxis TV,2016-11-07 12:00:00,2016-12-31 12:00:00,100000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,ROS + mobil,Video
0063100000fkObrAAE,NordicOrderID:34940,Xaxis TV,2016-11-07 12:00:00,2017-01-31 12:00:00,100000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Video - Reach,Video
0063100000fkOdsAAE,NordicOrderID:29094,Xaxis TV,2016-03-07 12:00:00,2016-08-28 12:00:00,100238,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTG + Reach,Video
0063100000fkOfgAAE,NordicOrderID:12078,Xaxis TV,2016-02-22 12:00:00,2016-03-20 12:00:00,100606,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis - Retargeting,Video
0063100000fkOZVAA2,NordicOrderID:11474,Xaxis TV,2016-01-01 12:00:00,2016-01-31 12:00:00,100917,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Behavorial, lookalike, contextual",Video
0063100000fkOcSAAU,NordicOrderID:33308,Xaxis TV,2016-10-20 12:00:00,2016-11-13 12:00:00,101655,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach M/K 30+,Video
0063100000fkOepAAE,NordicOrderID:17407,Xaxis TV,2016-04-01 12:00:00,2016-04-30 12:00:00,103036,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
0063100000fkOhYAAU,NordicOrderID:14563,Xaxis TV,2016-02-25 12:00:00,2016-03-30 12:00:00,103277,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis - RON - Video 30 sec,Video
0063100000fkOfBAAU,NordicOrderID:16904,Xaxis TV,2016-05-01 12:00:00,2016-05-31 12:00:00,103735,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,DK,Video
0063100000fkObuAAE,NordicOrderID:18505,Xaxis TV,2016-06-13 12:00:00,2016-07-10 12:00:00,103996,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RON - Behavioural & Contextual,Video
0063100000fkOQTAA2,NordicOrderID:30114,Xaxis TV,2016-10-03 12:00:00,2016-11-27 12:00:00,104000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Inspire, Inform, Involve",Video
0063100000fkOcoAAE,NordicOrderID:38876,Xaxis Display,2016-11-28 12:00:00,2016-12-24 12:00:00,104000,Xaxis SE - Premium,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Display
0063100000fkOV8AAM,NordicOrderID:14804,Xaxis TV,2016-02-12 12:00:00,2016-03-04 12:00:00,104563,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,NightingaleCH,Video
0063100000fkOV8AAM,NordicOrderID:14805,Xaxis TV,2016-02-12 12:00:00,2016-03-04 12:00:00,104563,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,NightingaleCH,Video
0063100000fkOV8AAM,NordicOrderID:14809,Xaxis TV,2016-02-12 12:00:00,2016-03-04 12:00:00,104563,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,NightingaleCH,Video
0063100000fkOV8AAM,NordicOrderID:14810,Xaxis TV,2016-02-12 12:00:00,2016-03-04 12:00:00,104563,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,NightingaleCH,Video
0063100000fkOO3AAM,NordicOrderID:10506,Xaxis TV,2016-01-01 12:00:00,2016-03-31 12:00:00,105000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Display Ads - Retargeting/Beh. Targeting",Video
0063100000fkObRAAU,NordicOrderID:10955,Xaxis TV,2016-01-01 12:00:00,2016-12-31 12:00:00,105000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Re-targeting,Video
0063100000fkOmbAAE,NordicOrderID:30171,Xaxis TV,2016-09-26 12:00:00,2016-12-18 12:00:00,105000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach - Tilgodehavende fra 2015 (Underlevering pa regional tv),Video
0063100000fkOWOAA2,NordicOrderID:14745,Xaxis TV,2016-03-24 12:00:00,2016-05-22 12:00:00,105708,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,35+ m. hus (Spot:15 sek.) Obs. 2 burst,Video
0063100000fkOkXAAU,NordicOrderID:31677,Xaxis TV,2016-10-03 12:00:00,2016-10-30 12:00:00,106000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach,Video
0063100000fkOaXAAU,NordicOrderID:19255,Xaxis TV,2016-08-01 12:00:00,2016-11-30 12:00:00,106651,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Kokken Retargeting,Video
0063100000fkOPKAA2,NordicOrderID:38414,Xaxis TV,2016-01-01 12:00:00,2016-04-30 12:00:00,107000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Behavorial, lookalike, contextual",Video
0063100000fkOgPAAU,NordicOrderID:10934,Xaxis TV,2016-01-01 12:00:00,2016-06-30 12:00:00,108000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Skotrends + B&Co opstart,Video
0063100000fkObbAAE,NordicOrderID:14539,Xaxis Mobile,2016-03-30 12:00:00,2016-04-13 12:00:00,108000,Xaxis DK - Mobil,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,ROS - Mobile,Mobile
0063100000fkOZPAA2,NordicOrderID:19660,Xaxis TV,2016-08-10 12:00:00,2016-12-31 12:00:00,108005,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis programmatic - Retargeting,Video
0063100000fkONFAA2,NordicOrderID:19295,Xaxis TV,2016-08-01 12:00:00,2016-12-11 12:00:00,108108,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting of Gram visits,Video
0063100000fkOhfAAE,NordicOrderID:19156,Xaxis TV,2016-07-18 12:00:00,2016-08-21 12:00:00,108358,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,National,Video
0063100000fkOZcAAM,NordicOrderID:18621,Xaxis TV,2016-07-01 12:00:00,2016-09-30 12:00:00,109186,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,TV Q3,Video
0063100000fkOT1AAM,NordicOrderID:31973,Xaxis TV,2016-09-29 12:00:00,2016-12-31 12:00:00,109674,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Behavioural - extra budget,Video
0063100000fkOnYAAU,NordicOrderID:30011,Xaxis TV,2016-09-19 12:00:00,2016-10-31 12:00:00,109864,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach og retargeting,Video
0063100000fkOnYAAU,NordicOrderID:30024,Xaxis TV,2016-09-19 12:00:00,2016-10-31 12:00:00,109864,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach og retargeting,Video
0063100000fkOaeAAE,NordicOrderID:11189,Xaxis TV,2016-01-01 12:00:00,2016-03-31 12:00:00,110000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Adfaerd,Video
0063100000fkOnoAAE,NordicOrderID:11891,Xaxis TV,2016-02-15 12:00:00,2016-02-29 12:00:00,110000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic video banners,Video
0063100000fkOcaAAE,NordicOrderID:12415,Xaxis TV,2016-03-14 12:00:00,2016-04-07 12:00:00,110000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTB strategier,Video
0063100000fkORtAAM,NordicOrderID:14973,Xaxis TV,2016-04-01 12:00:00,2016-04-30 12:00:00,110000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Windows,Video
0063100000fkORwAAM,NordicOrderID:16807,Xaxis TV,2016-05-01 12:00:00,2016-05-31 12:00:00,110000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
0063100000fkOSQAA2,NordicOrderID:19433,Xaxis TV,2016-08-01 12:00:00,2016-08-31 12:00:00,110000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Upper Funnel - No Travel Behavior (monthly freq 10),Video
0063100000fkONOAA2,NordicOrderID:18276,Xaxis TV,2016-08-15 12:00:00,2016-12-31 12:00:00,110000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Retargeting, look-a-like, behavioral, context, domain",Video
0063100000fkOhsAAE,NordicOrderID:14497,Xaxis TV,2016-03-28 12:00:00,2016-09-22 12:00:00,110001,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Reach - Conzoom - Koncert launch + koncert perioden (Onsd kl12 - Fre kl. 20,Video
0063100000fkOfFAAU,NordicOrderID:31659,Xaxis TV,2016-10-01 12:00:00,2016-10-31 12:00:00,110299,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic SE,Video
0063100000fkOfIAAU,NordicOrderID:17866,Xaxis TV,2016-06-01 12:00:00,2016-06-30 12:00:00,110300,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic NO,Video
0063100000fkOmmAAE,NordicOrderID:35520,Xaxis TV,2016-11-07 12:00:00,2016-12-31 12:00:00,110584,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Re-targeeting Bordershop",Video
0063100000fkOaAAAU,NordicOrderID:38029,Xaxis TV,2016-11-21 12:00:00,2016-12-25 12:00:00,110666,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Mobil SERVO datalag,Video
0063100000fkOSsAAM,NordicOrderID:38005,Xaxis TV,2016-11-18 12:00:00,2016-12-31 12:00:00,110698,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
0063100000fkOf8AAE,NordicOrderID:15168,Xaxis TV,2016-04-01 12:00:00,2016-04-30 12:00:00,110798,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
0063100000fkOfGAAU,NordicOrderID:19475,Xaxis TV,2016-08-01 12:00:00,2016-08-31 12:00:00,110979,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic SE,Video
0063100000fkOhKAAU,NordicOrderID:15391,Xaxis TV,2016-04-01 12:00:00,2016-06-30 12:00:00,111000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RTG + Targeting - TDC MV - TV sektion,Video
0063100000fkOQ3AAM,NordicOrderID:20237,Xaxis TV,2016-08-29 12:00:00,2016-09-18 12:00:00,111000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Geofencing - hotspots i Kobenhavn jf. brief,Video
0063100000fkOYxAAM,NordicOrderID:15449,Xaxis TV,2016-04-15 12:00:00,2016-05-02 12:00:00,111157,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Premium Target 25-55 Family (1-15 years),",Video
0063100000fkOSTAA2,NordicOrderID:18035,Xaxis TV,2016-04-18 12:00:00,2016-05-31 12:00:00,111820,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic - Retargeting (monthly freq 40) - Booking line: Conzoom + Visited point at n,Video
0063100000fkOMaAAM,NordicOrderID:20241,Xaxis TV,2016-09-01 12:00:00,2016-09-30 12:00:00,113561,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Desktop - Reach (Purchase - time of day + retargeting),Video
0063100000fkOOXAA2,NordicOrderID:18861,Xaxis TV,2016-07-07 12:00:00,2016-10-16 12:00:00,114652,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis - Retargeting,Video
0063100000fkObmAAE,NordicOrderID:31865,Xaxis TV,2016-10-01 12:00:00,2016-12-31 12:00:00,114833,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,RON - DCO,Video
0063100000fkOd3AAE,NordicOrderID:19602,Xaxis TV,2016-08-11 12:00:00,2016-09-04 12:00:00,115000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic buying,Video
0063100000fkOeHAAU,NordicOrderID:34924,Xaxis TV,2016-11-01 12:00:00,2016-12-31 12:00:00,117500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,P13- 17 ar (Segmenteret pa postnumre),Video
0063100000fkOifAAE,NordicOrderID:11546,Xaxis TV,2016-01-04 12:00:00,2016-01-31 12:00:00,120000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Targeted Smokers/Quitters,Video
0063100000fkOidAAE,NordicOrderID:11543,Xaxis TV,2016-02-01 12:00:00,2016-02-29 12:00:00,120000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Targeted Smokers/Quitters,Video
0063100000fkOiqAAE,NordicOrderID:16855,Xaxis TV,2016-05-02 12:00:00,2016-06-30 12:00:00,120000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Malgruppe Renovering af hus,Video
0063100000fkOmTAAU,NordicOrderID:38299,Xaxis TV,2016-05-09 12:00:00,2016-05-31 12:00:00,120000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Maj, Retargeting/Behavioral targeting Desktop/tablet",Video
0063100000fkOVUAA2,NordicOrderID:18085,Xaxis Mobile,2016-07-04 12:00:00,2016-08-21 12:00:00,120000,Xaxis DK - Mobil,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Behavioural, Contextual, Look-a-like, Retargeting",Mobile
0063100000fkOicAAE,NordicOrderID:18567,Xaxis TV,2016-08-01 12:00:00,2016-08-31 12:00:00,120000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Desktop - Reach (Purchase - time of day + retargeting),Video
0063100000fkOcbAAE,NordicOrderID:19549,Xaxis TV,2016-08-23 12:00:00,2016-09-18 12:00:00,120000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Mobil & tablet cubes,Video
0063100000fkOMaAAM,NordicOrderID:20191,Xaxis TV,2016-09-01 12:00:00,2016-09-30 12:00:00,120000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Desktop - Reach (Purchase - time of day + retargeting),Video
0063100000fkOV7AAM,NordicOrderID:31651,Xaxis TV,2016-09-05 12:00:00,2016-12-18 12:00:00,120000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Dynamic Allocation, Display banners + Retargeting",Video
0063100000fkOcZAAU,NordicOrderID:31472,Xaxis TV,2016-09-26 12:00:00,2016-10-16 12:00:00,120000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,XaxisTV 20 sek,Video
0063100000fkOndAAE,NordicOrderID:29281,Xaxis TV,2016-10-10 12:00:00,2016-11-06 12:00:00,120000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"behavioral, vejr targeting, look-a-like, retargeting burst 2",Video
0063100000fkOaIAAU,NordicOrderID:39230,Xaxis TV,2016-12-12 12:00:00,2016-12-28 12:00:00,120000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Adfaerd, interesse, retargeting",Video
0063100000fkOSmAAM,NordicOrderID:10795,Xaxis TV,2016-01-01 12:00:00,2016-12-31 12:00:00,120156,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,BT og RT Kitchen,Video
0063100000fkOUkAAM,NordicOrderID:14494,Xaxis TV,2016-01-01 12:00:00,2020-01-01 12:00:00,120156,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,BT og RT Kitchen,Video
0063100000fkOnKAAU,NordicOrderID:34674,Xaxis TV,2016-10-10 12:00:00,2016-12-18 12:00:00,120533,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Sojern Prospecting MIA to CPH,Video
0063100000fkOnKAAU,NordicOrderID:34677,Xaxis TV,2016-10-10 12:00:00,2016-12-18 12:00:00,120533,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Sojern Prospecting MIA to CPH,Video
0063100000fkOKLAA2,NordicOrderID:10770,Xaxis TV,2016-01-15 12:00:00,2016-12-31 12:00:00,120820,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,FR - Prospecting,Video
0063100000fkOKLAA2,NordicOrderID:10772,Xaxis TV,2016-01-15 12:00:00,2016-12-31 12:00:00,120832,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,FR - Prospecting,Video
0063100000fkOhpAAE,NordicOrderID:18039,Xaxis TV,2016-04-06 12:00:00,2020-01-01 12:00:00,121368,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,LA Tidligere arskortholdere,Video
0063100000fkOQSAA2,NordicOrderID:19448,Xaxis TV,2016-10-03 12:00:00,2016-11-27 12:00:00,123000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Danmark Premium (max freq 4) - Music Interest, HFK fans, Denon Fans, Look-a-like targeting",Video
0063100000fkOKXAA2,NordicOrderID:10860,Xaxis TV,2016-01-15 12:00:00,2016-03-31 12:00:00,123200,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Global Retargeting,Video
0063100000fkOKXAA2,NordicOrderID:10870,Xaxis TV,2016-01-15 12:00:00,2016-03-31 12:00:00,123200,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Global Retargeting,Video
